url,pageType,bodyChars,h2Count,faqCount,grade,score
/사상구공장창고등기,LOCAL,1025,4,3,STRONG,87
/기장신축건물보존등기,LOCAL,1103,4,3,STRONG,89
/해운대상가오피스텔건물등기,LOCAL,1056,4,3,STRONG,87
/특수비영리법인등기,LOCAL,1027,1,3,IMPROVE,82
/부산비영리법인설립등기,LOCAL,976,1,3,IMPROVE,79
/부산특수법인등기,LOCAL,807,1,3,IMPROVE,79
/부산조합협동조합등기,LOCAL,858,1,3,IMPROVE,79
/부산비영리법인변경등기,LOCAL,800,1,3,IMPROVE,79
/특별법법인설립등기,LOCAL,807,1,3,IMPROVE,79
/전문직법인등기,LOCAL,767,1,3,IMPROVE,79
/농어업법인설립등기,LOCAL,722,1,3,IMPROVE,79
/부산사단법인설립,LOCAL,793,1,3,IMPROVE,79
/부산재단법인설립,LOCAL,752,1,3,IMPROVE,79
/부산사회적협동조합설립,LOCAL,731,1,3,IMPROVE,79
/부산협동조합설립등기,LOCAL,680,1,3,IMPROVE,79
/부산농업회사법인설립,LOCAL,739,1,3,IMPROVE,79
/부산협회단체법인설립,LOCAL,731,1,3,IMPROVE,79
/협회사단법인설립,LOCAL,637,1,3,IMPROVE,79
/장학재단설립,LOCAL,641,1,3,IMPROVE,79
/비영리법인임원변경등기,LOCAL,704,1,3,IMPROVE,79
/주무관청허가후설립등기,LOCAL,712,1,3,IMPROVE,79
/사회복지법인설립등기,LOCAL,774,1,3,IMPROVE,79
/부산사회복지법인등기,LOCAL,626,1,3,IMPROVE,79
/사회복지법인임원변경등기,LOCAL,626,1,3,IMPROVE,70
/사회복지법인해산청산등기,LOCAL,663,1,3,IMPROVE,79
/학교법인설립등기,LOCAL,648,1,3,IMPROVE,79
/부산학교법인등기,LOCAL,582,1,3,IMPROVE,79
/학교법인임원변경등기,LOCAL,585,1,3,IMPROVE,70
/의료법인설립등기,LOCAL,704,1,3,IMPROVE,79
/부산의료법인등기,LOCAL,611,1,3,IMPROVE,79
/의료법인임원변경등기,LOCAL,614,1,3,IMPROVE,74
/의료법인주사무소이전등기,LOCAL,623,1,3,IMPROVE,79
/공익법인설립등기,LOCAL,690,1,3,IMPROVE,79
/공익법인임원변경등기,LOCAL,565,1,3,IMPROVE,70
/영농조합법인설립,LOCAL,589,1,3,IMPROVE,79
/영어조합법인설립,LOCAL,615,1,3,IMPROVE,79
/어업회사법인설립,LOCAL,620,1,3,IMPROVE,79
/법무사법인설립등기,LOCAL,659,1,3,IMPROVE,79
/세무법인설립등기,LOCAL,590,1,3,IMPROVE,79
/노무법인설립등기,LOCAL,573,1,3,IMPROVE,79
/회계법인설립등기,LOCAL,727,1,3,IMPROVE,79
/특허법인설립등기,LOCAL,641,1,3,IMPROVE,79
/관세법인설립등기,LOCAL,587,1,3,IMPROVE,79
/감정평가법인설립등기,LOCAL,638,1,3,IMPROVE,79
/기타전문직법인설립등기,LOCAL,939,1,3,IMPROVE,79
/문화예술단체사단법인설립,LOCAL,617,1,3,IMPROVE,79
/체육단체사단법인설립,LOCAL,622,1,3,IMPROVE,79
/환경단체사단법인설립,LOCAL,568,1,3,IMPROVE,79
/복지단체사단법인설립,LOCAL,659,1,3,IMPROVE,79
/사단법인주사무소이전등기,LOCAL,946,1,3,IMPROVE,79
/사단법인목적변경등기,LOCAL,825,1,3,IMPROVE,79
/비영리법인해산청산등기,LOCAL,843,1,3,IMPROVE,79
/재단법인기본재산변경등기,LOCAL,798,1,3,IMPROVE,79
/협동조합임원변경등기,LOCAL,723,1,3,IMPROVE,79
/협동조합해산청산등기,LOCAL,684,1,3,IMPROVE,79
/종교단체사단법인설립,LOCAL,779,1,3,IMPROVE,79
/교회사단법인설립,LOCAL,623,1,3,IMPROVE,79
/종교재단설립,LOCAL,706,1,3,IMPROVE,79
/국제교류단체사단법인설립,LOCAL,660,1,3,IMPROVE,79
/해운대비영리법인설립,COMPARISON,641,1,3,IMPROVE,79
/수영구비영리법인설립,LOCAL,630,1,3,IMPROVE,79
/부산진구비영리법인설립,LOCAL,621,1,3,IMPROVE,79
/부산문화예술단체법인설립,LOCAL,638,1,3,IMPROVE,79
/부산체육단체법인설립,LOCAL,593,1,3,IMPROVE,79
/경남사단법인설립,LOCAL,611,1,3,IMPROVE,79
/경남재단법인설립,LOCAL,559,1,3,IMPROVE,79
/창원비영리법인설립,LOCAL,592,1,3,IMPROVE,79
/사회적기업과법인설립차이,COMPARISON,621,1,3,IMPROVE,79
/재단법인과공익법인차이,COMPARISON,609,1,3,IMPROVE,79
/재건축조합임원변경등기,LOCAL,639,1,3,IMPROVE,79
/사단법인과재단법인차이,COMPARISON,788,1,3,IMPROVE,79
/비영리민간단체와사단법인차이,COMPARISON,766,1,3,IMPROVE,79
/농업회사법인과영농조합법인차이,COMPARISON,598,1,3,IMPROVE,79
/사회적협동조합과사단법인차이,COMPARISON,603,1,3,IMPROVE,79
/협동조합과주식회사차이,COMPARISON,586,1,3,IMPROVE,79
/사회적기업과사회적협동조합차이,COMPARISON,623,1,3,IMPROVE,79
/사단법인과협동조합차이,COMPARISON,566,1,3,IMPROVE,79
/partners,LOCAL,1001,1,3,IMPROVE,80
/부산법무사복대리,LOCAL,974,1,3,IMPROVE,79
/부산부동산협력법무사,LOCAL,944,1,3,IMPROVE,79
/협업문의,LOCAL,883,1,3,IMPROVE,79
/부산부동산등기복대리,LOCAL,1003,1,3,IMPROVE,82
/부산법인등기복대리,LOCAL,923,1,3,IMPROVE,79
/부산등기접수협업,LOCAL,879,1,3,IMPROVE,79
/부산등기보정업무,LOCAL,835,1,3,IMPROVE,79
/부산등기소현지업무,LOCAL,844,1,3,IMPROVE,79
/부산원거리등기협업,LOCAL,845,1,3,IMPROVE,79
/부산잔금등기협업,LOCAL,870,1,3,IMPROVE,79
/부산건축사등기협업,LOCAL,909,1,3,IMPROVE,79
/부산시행사등기,LOCAL,847,1,3,IMPROVE,79
/부산건설사등기,LOCAL,868,1,3,IMPROVE,79
/부산분양등기,LOCAL,818,1,3,IMPROVE,79
/부산법인등기아웃소싱,LOCAL,901,1,3,IMPROVE,79
/부산진구상속등기,LOCAL,1074,6,3,STRONG,89
/서면부동산등기,LOCAL,1206,6,3,STRONG,89
/부동산등기비용,COST,928,4,3,STRONG,86
/개인회생비용,COST,1126,5,3,STRONG,89
/서면법인등기,LOCAL,1183,6,3,STRONG,89
/상속등기보수표,COST,928,4,3,STRONG,86
/법인등기비용,COST,958,4,3,STRONG,86
/소유권이전등기비용,COST,1036,5,3,STRONG,89
/부산회생법원개인회생,LOCAL,1944,6,4,STRONG,92
/중구상속등기,LOCAL,1113,6,3,STRONG,89
/동구상속등기,LOCAL,1976,6,4,STRONG,92
/강서구상속등기,LOCAL,1100,6,3,STRONG,87
/센텀시티역상속등기,LOCAL,1174,6,3,STRONG,89
/서면역부동산등기,LOCAL,1962,6,4,STRONG,92
/법인등기필요서류,LOCAL,1081,6,3,STRONG,89
/부동산등기보수표,COST,924,4,3,STRONG,86
/소유권이전등기필요서류,LOCAL,1056,6,3,STRONG,89
/개인회생보수표,COST,904,4,3,STRONG,86
/동구부동산등기,LOCAL,1156,6,3,STRONG,89
/남구부동산등기,LOCAL,1324,6,3,STRONG,89
/북구법인등기,LOCAL,1091,6,3,STRONG,89
/강서구부동산등기,LOCAL,1268,6,3,STRONG,89
/수영구한정승인,LOCAL,1987,6,4,STRONG,87
/법인등기보수표,COST,908,4,3,IMPROVE,77
/소유권이전등기보수표,COST,926,4,3,STRONG,86
/개인파산비용,COST,1064,5,3,STRONG,89
/중구법인등기,LOCAL,1077,6,3,STRONG,89
/동래구상속포기,LOCAL,1963,6,4,STRONG,87
/북구한정승인,LOCAL,1993,6,4,STRONG,92
/상속포기보수표,COST,899,4,3,STRONG,86
/한정승인보수표,COST,858,4,3,STRONG,86
/한정승인기한,LOCAL,1972,7,4,STRONG,87
/임원변경등기비용,COST,935,4,3,IMPROVE,77
/부산가정법원상속포기,LOCAL,1289,5,3,STRONG,89
/부산가정법원한정승인,LOCAL,1937,6,4,STRONG,92
/북부산등기소상속등기,LOCAL,1991,6,4,STRONG,87
/중구한정승인,LOCAL,1887,6,4,STRONG,87
/동구한정승인,LOCAL,1911,6,4,STRONG,87
/사하구한정승인,LOCAL,1977,6,4,STRONG,92
/강서구한정승인,LOCAL,1918,6,4,STRONG,87
/사상구한정승인,LOCAL,1884,6,4,STRONG,92
/법인설립등기보수표,COST,869,4,3,STRONG,86
/본점이전등기비용,COST,912,4,3,IMPROVE,77
/부동산등기과태료,COST,1929,7,4,STRONG,92
/개인파산보수표,COST,907,4,3,STRONG,86
/부산법원근처법무사,LOCAL,1964,5,4,STRONG,92
/등기소근처법무사,LOCAL,1221,5,3,STRONG,89
/서구법인설립등기,LOCAL,1962,6,4,STRONG,92
/북구임원변경등기,LOCAL,1960,6,4,STRONG,87
/금정구법인설립등기,LOCAL,1984,6,4,STRONG,92
/임원변경등기보수표,COST,865,4,3,IMPROVE,77
/증여등기비용,COST,979,4,3,STRONG,86
/서면역법무사,LOCAL,1192,4,3,STRONG,89
/사하구임원변경등기,LOCAL,1982,6,4,STRONG,87
/금정구임원변경등기,LOCAL,1993,6,4,STRONG,87
/재송동상속등기,LOCAL,1981,6,4,STRONG,92
/해운대역부동산등기,LOCAL,1963,6,4,STRONG,92
/사상역개인회생,LOCAL,1998,6,4,STRONG,92
/상속포기과태료,COST,1949,7,4,STRONG,92
/근저당말소비용,COST,1112,5,3,STRONG,89
/부산가정법원법무사,LOCAL,1972,6,4,STRONG,92
/반여동부동산등기,LOCAL,1997,6,4,STRONG,92
/우동부동산등기,LOCAL,1990,6,4,STRONG,92
/중동부동산등기,LOCAL,1991,6,4,STRONG,92
/민락동부동산등기,LOCAL,1952,6,4,STRONG,92
/명지동부동산등기,LOCAL,1973,6,4,STRONG,92
/화명동부동산등기,LOCAL,1981,6,4,STRONG,92
/장전동부동산등기,LOCAL,1952,6,4,STRONG,92
/법인설립등기과태료,COST,1963,7,4,STRONG,92
/센텀시티역법무사,LOCAL,1268,4,3,STRONG,89
/근저당말소보수표,COST,943,4,3,IMPROVE,77
/임차권등기명령비용,COST,1171,5,3,STRONG,89
/부산선박등기,OTHER,1985,5,4,STRONG,89
/강서구선박등기,LOCAL,1991,6,4,STRONG,92
/부곡동한정승인,LOCAL,1917,6,4,STRONG,87
/명지역법인설립등기,LOCAL,1967,6,4,IMPROVE,83
/광안동법무사,LOCAL,1353,5,3,STRONG,89
/기장군재개발등기,LOCAL,1943,6,4,STRONG,92
/명지동법인설립등기,LOCAL,1962,6,4,STRONG,87
/정관법인설립등기,LOCAL,1974,6,4,STRONG,92
/증여등기과태료,COST,1997,7,4,STRONG,87
/임차권등기명령보수표,COST,897,4,3,IMPROVE,77
/재개발등기과태료,COST,1956,7,4,STRONG,92
/부산지방법원지급명령,LOCAL,1386,6,3,IMPROVE,74
/광안역전세권설정,LOCAL,1989,6,4,STRONG,92
/부산지방법원동부지원지급명령,LOCAL,1397,6,3,IMPROVE,74
/해운대역법무사,LOCAL,1233,4,3,STRONG,89
/광안역법무사,LOCAL,1205,4,3,STRONG,89
/연산역법무사,LOCAL,1202,4,3,STRONG,89
/사상역법무사,LOCAL,1234,4,3,STRONG,89
/명지역법무사,LOCAL,1239,4,3,STRONG,89
/중동법무사,LOCAL,1261,5,3,STRONG,89
/송정동법무사,LOCAL,1303,5,3,STRONG,89
/민락동법무사,LOCAL,1631,7,3,STRONG,92
/부전동법무사,LOCAL,1329,5,3,STRONG,89
/양정동법무사,LOCAL,1713,7,3,STRONG,92
/명지동법무사,LOCAL,1369,5,3,STRONG,89
/기장법무사,LOCAL,1198,4,3,STRONG,89
/온천동법무사,LOCAL,1359,5,3,STRONG,89
/장전동법무사,LOCAL,1276,5,3,STRONG,89
/법인등기,SERVICE_DETAIL,1660,5,8,STRONG,92
/부동산등기,SERVICE_DETAIL,1490,4,6,STRONG,89
/개인회생파산,COMPARISON,1795,7,6,STRONG,92
/민사소송,SERVICE_DETAIL,1472,4,3,IMPROVE,84
/임대차전세,SERVICE_DETAIL,1253,4,3,STRONG,89
/공탁채권회수,SERVICE_DETAIL,1337,3,3,IMPROVE,84
/가족후견,SERVICE_DETAIL,1521,4,6,STRONG,92
/특수등기,SERVICE_DETAIL,1170,3,3,STRONG,89
/창업법무,SERVICE_DETAIL,1520,4,8,STRONG,92
/situations,SITUATION,1115,3,3,STRONG,89
/situations/분류/가족-사망-상속,SITUATION,963,2,3,IMPROVE,70
/situations/분류/전세-임대차-보증금,SITUATION,975,2,3,IMPROVE,70
/situations/분류/부동산-매매-증여-등기,SITUATION,990,2,3,IMPROVE,70
/situations/분류/개인채무-회생-파산,SITUATION,969,2,3,WEAK,68
/situations/분류/법인-사업-운영,SITUATION,966,2,3,IMPROVE,79
/situations/분류/돈을-받지-못한-경우,SITUATION,963,2,3,IMPROVE,70
/situations/분류/계약-일상-분쟁,SITUATION,954,2,3,IMPROVE,74
/situations/parent-passed-away,SITUATION,1895,5,3,STRONG,92
/situations/siblings-not-cooperating,SITUATION,1833,5,3,STRONG,92
/situations/inheritance-unknown-debt,SITUATION,1808,5,3,STRONG,92
/situations/real-estate-sale-registration,SITUATION,1783,5,3,STRONG,92
/situations/jeonse-deposit-unpaid,SITUATION,1802,5,3,STRONG,92
/situations/corporate-officer-address-change,SITUATION,1778,5,3,STRONG,92
/situations/payment-order-certified-mail,SITUATION,1739,5,3,STRONG,90
/situations/personal-rehabilitation-bankruptcy,SITUATION,1818,5,3,STRONG,92
/situations/상속등기-지연-과태료,SITUATION,1899,6,3,STRONG,92
/situations/해외-거주-상속인,SITUATION,1933,6,3,STRONG,92
/situations/상속-후-첫-절차,SITUATION,1715,6,3,STRONG,92
/situations/집주인-연락-두절,SITUATION,1876,6,3,STRONG,92
/situations/임차권등기명령-필요할-때,SITUATION,1856,6,3,STRONG,92
/situations/전세-경매-진행,SITUATION,1857,6,3,STRONG,92
/situations/전입신고-확정일자-없음,SITUATION,1809,6,3,STRONG,92
/situations/잔금-후-소유권이전-거부,SITUATION,1840,6,3,STRONG,92
/situations/공동명의-정리,SITUATION,1730,6,3,STRONG,92
/situations/근저당-말소-지연,SITUATION,1749,6,3,STRONG,92
/situations/셀프등기-실수,SITUATION,1743,6,3,STRONG,92
/situations/잔금일-소유권이전,SITUATION,1711,6,3,STRONG,92
/situations/급여-압류-빚,SITUATION,1799,6,3,STRONG,92
/situations/개인회생-가능-여부,SITUATION,1769,6,3,STRONG,92
/situations/보증채무-부담,SITUATION,1647,6,3,STRONG,92
/situations/빚-감당-어려울-때,SITUATION,1754,7,3,STRONG,92
/situations/회생-파산-선택-고민,SITUATION,1668,6,3,STRONG,92
/situations/임원-임기-만료,SITUATION,1628,6,3,STRONG,92
/situations/법인-설립-처음,SITUATION,1708,6,3,STRONG,92
/situations/대표자-사망-법인,SITUATION,1770,7,3,STRONG,92
/situations/본점-이전-등기,SITUATION,1689,7,3,STRONG,92
/situations/임원변경-기한-임박,SITUATION,1613,6,3,STRONG,92
/situations/대여금-못-받음,SITUATION,1650,6,3,STRONG,90
/situations/채무자-재산-모름,SITUATION,1734,7,3,STRONG,92
/situations/공사대금-못-받음,SITUATION,1780,7,3,STRONG,92
/situations/판결-후-강제집행,SITUATION,1684,7,3,STRONG,92
/situations/계약금-반환-분쟁,SITUATION,1723,7,3,STRONG,90
/situations/중고거래-분쟁,SITUATION,1655,7,3,STRONG,89
/situations/내용증명-받았을-때,SITUATION,1704,7,3,STRONG,90
/situations/손해배상-청구,SITUATION,1661,7,3,STRONG,89
/tools,GUIDE,1008,2,3,IMPROVE,82
/tools/inheritance-registration-deadline,GUIDE,1069,4,3,STRONG,89
/tools/inheritance-renunciation-deadline,GUIDE,967,4,3,STRONG,86
/tools/director-change-penalty-deadline,GUIDE,1011,4,3,STRONG,89
/tools/head-office-move-deadline,GUIDE,954,4,3,STRONG,86
/tools/jeonse-deposit-timeline,GUIDE,1005,4,3,STRONG,89
/tools/payment-order-fee-check,GUIDE,965,4,3,STRONG,86
/tools/real-estate-documents-check,GUIDE,992,4,3,STRONG,86
/tools/rehab-income-debt-check,GUIDE,993,4,3,STRONG,86
/services/inheritance-registration,SERVICE_DETAIL,1706,1,4,STRONG,87
/services/inheritance-renunciation,SERVICE_DETAIL,1306,2,4,IMPROVE,84
/services/qualified-acceptance,SERVICE_DETAIL,1263,2,4,IMPROVE,84
/services/real-estate-registration,SERVICE_DETAIL,1228,2,4,IMPROVE,84
/services/ownership-transfer,SERVICE_DETAIL,1129,2,4,IMPROVE,84
/services/corporate-registration,SERVICE_DETAIL,1087,2,4,IMPROVE,84
/services/company-establishment,SERVICE_DETAIL,1124,2,4,IMPROVE,84
/services/director-change,SERVICE_DETAIL,1091,2,4,IMPROVE,84
/services/personal-rehabilitation,SERVICE_DETAIL,1149,2,5,STRONG,86
/services/bankruptcy,SERVICE_DETAIL,1105,2,4,IMPROVE,84
/blog/bankruptcy-vs-discharge-difference,COMPARISON,889,2,3,IMPROVE,79
/blog/bankruptcy-vs-personal-rehabilitation,COMPARISON,857,2,3,IMPROVE,79
/blog/busan-company-establishment-documents,OTHER,900,2,3,WEAK,63
/blog/busan-inheritance-consultation-prep,OTHER,933,2,3,WEAK,63
/blog/busan-inheritance-registration-procedure-documents,OTHER,905,2,3,WEAK,63
/blog/busan-lawyer-consultation-documents,OTHER,891,2,3,WEAK,63
/blog/busan-lawyer-jurisdiction-checklist,OTHER,953,2,3,WEAK,63
/blog/busan-lawyer-recommend-office-consult,OTHER,985,2,3,WEAK,63
/blog/busan-real-estate-registration-documents,OTHER,919,2,3,WEAK,63
/blog/business-owner-rehabilitation-pre-check,OTHER,925,2,3,WEAK,63
/blog/centum-lawyer-visit-day-flow,OTHER,921,2,3,WEAK,63
/blog/ceo-address-change-registration,OTHER,904,2,3,WEAK,63
/blog/certified-mail-before-sending,OTHER,915,2,3,WEAK,67
/blog/company-establishment-registration-checklist,OTHER,879,2,3,WEAK,63
/blog/complaint-filing-required-materials,OTHER,901,2,3,WEAK,67
/blog/corporate-name-change-registration,OTHER,893,2,3,WEAK,63
/blog/corporate-purpose-change-registration,OTHER,885,2,3,WEAK,63
/blog/corporate-registration-penalty-cases,OTHER,933,2,3,WEAK,67
/blog/debt-collection-response-guide,OTHER,903,2,3,WEAK,63
/blog/delayed-ownership-transfer-after-balance,OTHER,942,2,3,WEAK,67
/blog/delaying-inheritance-registration-risks,OTHER,881,2,3,WEAK,63
/blog/director-change-registration-deadline-guide,OTHER,917,2,3,WEAK,63
/blog/director-change-registration-deadline-penalty,OTHER,859,2,3,WEAK,63
/blog/gift-registration-pre-check,OTHER,909,2,3,WEAK,63
/blog/head-office-move-in-out-district,COMPARISON,921,2,3,IMPROVE,70
/blog/how-to-check-deceased-parent-debt,OTHER,917,2,3,WEAK,67
/blog/inheritance-division-agreement-cautions,OTHER,929,2,3,WEAK,63
/blog/inheritance-registration-documents-checklist,OTHER,915,2,3,WEAK,63
/blog/inheritance-registration-priority-after-parent-death,OTHER,959,2,3,WEAK,67
/blog/inheritance-renunciation-vs-qualified-acceptance,COMPARISON,873,2,3,IMPROVE,79
/blog/jeonse-deposit-return-certified-mail,OTHER,908,2,3,WEAK,63
/blog/jeonse-right-cancellation-procedure,OTHER,885,2,3,WEAK,63
/blog/jeonse-right-vs-lease-registration-order,COMPARISON,903,2,3,WEAK,66
/blog/joint-ownership-registration-cautions,OTHER,907,2,3,WEAK,63
/blog/loan-repayment-claim-documents,OTHER,911,2,3,WEAK,63
/blog/minor-heir-inheritance-guide,OTHER,911,2,3,WEAK,63
/blog/missed-director-term-expiry,OTHER,909,2,3,WEAK,67
/blog/mortgage-cancellation-risks,OTHER,923,2,3,WEAK,63
/blog/new-apartment-ownership-transfer,OTHER,929,2,3,WEAK,67
/blog/one-person-company-establishment-checklist,OTHER,911,2,3,WEAK,63
/blog/overseas-heir-inheritance-busan,OTHER,911,2,3,WEAK,63
/blog/payment-order-application-pre-check,OTHER,923,2,3,WEAK,67
/blog/personal-rehabilitation-before-application,OTHER,877,2,3,WEAK,63
/blog/personal-rehabilitation-consultation-documents,OTHER,905,2,3,WEAK,63
/blog/real-estate-ownership-transfer-procedure,OTHER,887,2,3,WEAK,67
/blog/salaried-worker-rehabilitation-eligibility,OTHER,925,2,3,WEAK,63
/blog/startup-corporate-registration-checklist,OTHER,920,2,3,WEAK,67
/blog/three-months-after-death-inheritance,OTHER,928,2,3,WEAK,67
/blog/when-jeonse-right-registration-needed,OTHER,916,2,3,WEAK,63
/blog/when-seller-withholds-registration-documents,OTHER,924,2,3,WEAK,67
/blog/when-siblings-refuse-inheritance-registration,OTHER,918,2,3,WEAK,63
/blog/when-to-consult-real-estate-registration-lawyer,OTHER,953,2,3,WEAK,63
/services/cases/busan-personal-rehabilitation-consultation,CASE,767,2,3,IMPROVE,79
/services/cases/centum-ownership-transfer-case,CASE,792,2,3,IMPROVE,79
/services/cases/dongnae-qualified-acceptance-consultation,CASE,789,2,3,IMPROVE,79
/services/cases/gijang-land-inheritance-case,CASE,742,2,3,WEAK,66
/services/cases/haeundae-inheritance-registration-case,CASE,774,2,3,WEAK,66
/services/cases/jaesong-inheritance-renunciation-consultation,CASE,778,2,3,IMPROVE,79
/services/cases/suyeong-company-establishment-case,CASE,779,2,3,IMPROVE,79
/services/cases/yeonje-director-change-case,CASE,776,2,3,IMPROVE,79
/faq/bankruptcy-discharge-faq,QUESTION,970,2,3,IMPROVE,79
/faq/bankruptcy-vs-rehabilitation-faq,COMPARISON,996,2,3,IMPROVE,79
/faq/capital-increase-registration-faq,QUESTION,1153,2,3,IMPROVE,77
/faq/company-establishment-documents-faq,QUESTION,1166,2,3,IMPROVE,82
/faq/corporate-address-change-faq,QUESTION,1158,2,3,IMPROVE,82
/faq/director-change-deadline-faq,QUESTION,1165,2,3,IMPROVE,82
/faq/gift-registration-faq,QUESTION,964,2,3,IMPROVE,79
/faq/how-to-book-consultation-faq,QUESTION,1234,2,3,IMPROVE,82
/faq/inheritance-registration-cost,QUESTION,1664,2,3,STRONG,85
/faq/inheritance-registration-with-mortgage,QUESTION,1184,2,3,IMPROVE,82
/faq/inheritance-renunciation-deadline,QUESTION,1153,2,3,IMPROVE,77
/faq/inheritance-renunciation-family-effect,QUESTION,1189,2,3,IMPROVE,82
/faq/jeonse-registration-faq,QUESTION,992,2,3,IMPROVE,79
/faq/lawyer-fee-and-remote-faq,QUESTION,1219,2,3,IMPROVE,82
/faq/multiple-heirs-inheritance-registration,QUESTION,1149,2,3,IMPROVE,82
/faq/ownership-transfer-documents,QUESTION,980,2,3,IMPROVE,79
/faq/personal-rehabilitation-credit-faq,QUESTION,1000,2,3,IMPROVE,77
/faq/personal-rehabilitation-documents-faq,QUESTION,954,2,3,IMPROVE,70
/faq/personal-rehabilitation-duration-faq,QUESTION,984,2,3,IMPROVE,74
/faq/personal-rehabilitation-eligibility-faq,QUESTION,992,2,3,WEAK,68
/faq/preservation-registration-faq,QUESTION,1054,2,3,IMPROVE,82
/faq/public-agency-registration-faq,QUESTION,1036,2,3,IMPROVE,77
/faq/qualified-acceptance-procedure,QUESTION,1162,2,3,IMPROVE,82
/faq/qualified-acceptance-vs-simple-acceptance,COMPARISON,1135,2,3,IMPROVE,82
/faq/real-estate-divorce-registration,QUESTION,968,2,3,IMPROVE,79
/faq/renouncing-share-vs-full-renunciation,COMPARISON,1147,2,3,IMPROVE,82
/faq/what-is-inheritance-renunciation,QUESTION,1178,2,3,IMPROVE,77
/faq/what-is-qualified-acceptance,QUESTION,1123,2,3,IMPROVE,77
/faq/when-to-choose-qualified-acceptance,QUESTION,1135,2,3,IMPROVE,77
/faq/when-to-file-inheritance-registration,QUESTION,1183,2,3,IMPROVE,82
/faq/who-can-file-bankruptcy-faq,QUESTION,967,2,3,IMPROVE,79
/faq/who-needs-inheritance-registration,QUESTION,1217,2,3,IMPROVE,82
/media/kukinews-youth-budget-unboxing-2027,OTHER,1588,5,3,STRONG,89
/media/weeklypeople-youth-judicial-scrivener-ahn,OTHER,1554,6,3,STRONG,89
/media/busan-mbc-news-fuel-price-relief-expert,OTHER,1188,5,3,STRONG,86
/media/busan-ilbo-bar-association-64th-general-assembly,OTHER,1680,6,3,IMPROVE,84
/media/kukje-sinmun-bar-association-64th-general-assembly,OTHER,1586,6,3,IMPROVE,84
/media/beopryul-sinmun-bar-association-64th-general-assembly,OTHER,1257,6,3,IMPROVE,81
/업무사례,CASE,787,2,3,IMPROVE,79
/업무사례/지역별,CASE,808,2,3,IMPROVE,79
/업무사례/업무별,CASE,719,2,3,IMPROVE,79
/업무사례/부산법무사,CASE,1890,6,5,STRONG,85
/업무사례/중구법무사,CASE,1970,7,5,IMPROVE,77
/업무사례/부산영주동법무사,CASE,1990,6,5,IMPROVE,77
/업무사례/부산대청동법무사,CASE,1991,6,5,IMPROVE,77
/업무사례/부산동광동법무사,CASE,1836,6,5,IMPROVE,77
/업무사례/부산보수동법무사,CASE,1986,6,5,IMPROVE,77
/업무사례/부산신창동법무사,CASE,1967,6,5,IMPROVE,81
/업무사례/부산창선동법무사,CASE,1989,6,5,IMPROVE,77
/업무사례/부산남포동법무사,CASE,1980,6,5,IMPROVE,81
/업무사례/부산광복동법무사,CASE,1987,6,5,IMPROVE,77
/업무사례/부산중앙동법무사,CASE,1835,6,5,IMPROVE,77
/업무사례/서구법무사,CASE,1957,7,5,IMPROVE,77
/업무사례/부산남부민동법무사,CASE,1851,6,5,IMPROVE,77
/업무사례/부산부민동법무사,CASE,1995,6,5,IMPROVE,77
/업무사례/부산부용동법무사,CASE,1994,6,5,IMPROVE,81
/업무사례/부산아미동법무사,CASE,1990,6,5,IMPROVE,77
/업무사례/부산초장동법무사,CASE,1973,6,5,IMPROVE,77
/업무사례/부산충무동법무사,CASE,1969,6,5,IMPROVE,77
/업무사례/부산토성동법무사,CASE,1959,6,5,IMPROVE,77
/업무사례/부산서대신동법무사,CASE,1865,6,5,IMPROVE,77
/업무사례/부산동대신동법무사,CASE,1979,6,5,IMPROVE,77
/업무사례/부산암남동법무사,CASE,1995,6,5,IMPROVE,77
/업무사례/동구법무사,CASE,1961,7,5,IMPROVE,77
/업무사례/부산초량동법무사,CASE,1950,6,5,IMPROVE,81
/업무사례/부산좌천동법무사,CASE,1981,6,5,IMPROVE,77
/업무사례/부산범일동법무사,CASE,1995,6,5,IMPROVE,81
/업무사례/영도구법무사,CASE,1835,7,5,IMPROVE,77
/업무사례/부산대교동법무사,CASE,1846,6,5,IMPROVE,77
/업무사례/부산신선동법무사,CASE,1833,6,5,IMPROVE,77
/업무사례/부산영선동법무사,CASE,1974,6,5,IMPROVE,81
/업무사례/부산청학동법무사,CASE,1846,6,5,IMPROVE,77
/업무사례/부산진구법무사,CASE,1997,7,5,IMPROVE,81
/업무사례/부산가야동법무사,CASE,1826,6,5,IMPROVE,77
/업무사례/부산개금동법무사,CASE,1976,6,5,IMPROVE,77
/업무사례/부산당감동법무사,CASE,1954,6,5,IMPROVE,81
/업무사례/부산범전동법무사,CASE,1826,6,5,IMPROVE,77
/업무사례/부산범천동법무사,CASE,1823,6,5,IMPROVE,77
/업무사례/부산부암동법무사,CASE,1808,6,5,IMPROVE,77
/업무사례/부산부전동법무사,CASE,1972,6,5,IMPROVE,77
/업무사례/부산양정동법무사,CASE,1974,6,5,IMPROVE,81
/업무사례/부산연지동법무사,CASE,1976,6,5,IMPROVE,77
/업무사례/부산전포동법무사,CASE,1972,6,5,IMPROVE,77
/업무사례/부산초읍동법무사,CASE,1970,6,5,IMPROVE,81
/업무사례/동래구법무사,CASE,1982,7,5,IMPROVE,81
/업무사례/부산낙민동법무사,CASE,1955,6,5,IMPROVE,77
